InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
536376,80376.0,Product 80376,15.0,2011-03-22 12:21:00,49.12,14979.0,Germany,736.8
536401,80860.0,Product 80860,44.0,2010-12-21 01:08:00,35.61,14475.0,Australia,1566.84
536425,72388.0,Product 72388,42.0,2010-12-06 15:24:00,16.0,15027.0,France,672.0
536433,71074.0,Product 71074,45.0,2011-08-13 06:36:00,1.92,15600.0,Germany,86.39999999999999
536375,73540.0,Product 73540,2.0,2011-01-27 00:30:00,50.0,17981.0,United Kingdom,100.0
536430,82487.0,Product 82487,60.0,2011-03-25 22:07:00,5.21,13664.0,France,312.6
536398,83820.0,Product 83820,41.0,2011-08-23 10:40:00,15.71,16424.0,United Kingdom,644.11
536450,78609.0,Product 78609,43.0,2011-10-07 11:28:00,17.49,17029.0,Australia,752.0699999999999
536455,77596.0,Product 77596,99.0,2011-09-20 05:36:00,5.6,13318.0,Norway,554.4
536377,72990.0,Product 72990,33.0,2011-03-20 15:02:00,25.98,14902.0,Germany,857.34
C536403,83431.0,Product 83431,70.0,2011-10-03 14:44:00,26.38,13584.0,France,1846.6
536387,77541.0,Product 77541,23.0,2011-07-28 14:15:00,29.42,14727.0,Australia,676.6600000000001
536403,84212.0,Product 84212,31.0,2011-03-26 21:07:00,37.4,15655.0,Norway,1159.4
536445,73745.0,Product 73745,94.0,2011-04-13 12:19:00,10.46,15263.0,Germany,983.24
536383,75234.0,Product 75234,82.0,2011-06-01 15:31:00,3.32,14818.0,United Kingdom,272.24
536367,71009.0,Product 71009,49.0,2011-05-17 23:18:00,-31.84,15504.0,Germany,-1560.16
536465,78074.0,Product 78074,47.0,2011-04-28 11:02:00,37.25,17615.0,Germany,1750.75
536380,77329.0,Product 77329,86.0,2011-08-30 15:31:00,,15127.0,Norway,
536427,76949.0,Product 76949,39.0,2011-08-22 13:17:00,16.37,17481.0,France,638.4300000000001
536414,71235.0,Product 71235,60.0,2011-04-15 13:55:00,37.42,14142.0,Australia,2245.2000000000003
536463,71734.0,Product 71734,92.0,2011-04-07 21:42:00,39.48,15517.0,Germany,3632.16
536462,84026.0,Product 84026,73.0,2011-06-06 02:24:00,23.98,17793.0,Norway,1750.54
536379,74321.0,Product 74321,73.0,2011-05-26 13:53:00,21.92,13008.0,Norway,1600.16
536443,74149.0,Product 74149,93.0,2011-08-26 10:43:00,39.76,16940.0,France,3697.68
536405,84908.0,Product 84908,51.0,2010-12-08 19:34:00,41.59,13492.0,Australia,2121.09
536442,78778.0,Product 78778,2.0,2011-08-19 02:05:00,43.06,13740.0,United Kingdom,86.12
536449,81214.0,Product 81214,42.0,2010-12-29 05:06:00,7.27,14712.0,Norway,305.34
536366,76286.0,Product 76286,68.0,2011-05-03 11:20:00,27.33,13584.0,Germany,1858.44
536384,77284.0,Product 77284,78.0,2011-01-24 21:23:00,47.36,17497.0,United Kingdom,3694.08
536382,72613.0,Product 72613,84.0,2011-04-17 14:11:00,29.13,14131.0,Australia,2446.92
C536410,80270.0,Product 80270,31.0,2011-06-11 05:28:00,18.91,16177.0,United Kingdom,586.21
536430,81980.0,Product 81980,3.0,2010-01-12 13:32:00,15.65,17072.0,Norway,46.95
536437,75571.0,Product 75571,49.0,2011-03-26 22:32:00,9.69,16133.0,Norway,474.81
536367,80048.0,Product 80048,50.0,2011-04-27 12:26:00,28.49,16708.0,Australia,1424.5
536380,74060.0,Product 74060,83.0,2011-05-11 05:56:00,8.05,16823.0,United Kingdom,668.1500000000001
536456,75722.0,Product 75722,27.0,2011-01-13 07:11:00,15.75,14533.0,France,425.25
536404,73891.0,Product 73891,74.0,,33.78,13096.0,Germany,2499.7200000000003
536386,83242.0,Product 83242,31.0,2010-12-17 22:21:00,11.48,17494.0,Germany,355.88
536422,82559.0,Product 82559,85.0,2011-09-03 18:34:00,32.45,15751.0,United Kingdom,2758.2500000000005
536393,77321.0,Product 77321,88.0,2011-10-16 02:08:00,35.02,17667.0,Australia,3081.76
536459,83303.0,Product 83303,12.0,2011-09-14 17:09:00,11.67,16040.0,Norway,140.04
536374,72814.0,Product 72814,17.0,2011-03-10 03:58:00,30.01,17189.0,Germany,510.17
536398,71151.0,Product 71151,99.0,2011-07-14 14:37:00,45.47,16921.0,Australia,4501.53
536385,75362.0,Product 75362,20.0,2011-08-22 09:49:00,14.75,17494.0,Norway,295.0
536370,71468.0,Product 71468,74.0,2011-06-27 17:36:00,8.02,15848.0,Germany,593.48
536423,82322.0,Product 82322,95.0,2011-06-06 16:17:00,14.49,17925.0,Germany,1376.55
536418,74335.0,Product 74335,81.0,2011-02-17 22:24:00,39.52,15257.0,Germany,3201.1200000000003
536381,76445.0,Product 76445,1.0,2011-08-28 14:26:00,16.39,17295.0,Germany,16.39
536377,79523.0,Product 79523,93.0,2011-09-03 03:49:00,9.82,17181.0,Australia,913.26
536365,84606.0,Product 84606,70.0,2011-05-19 11:23:00,2.7,17720.0,France,189.0
C536458,82738.0,Product 82738,,2011-04-17 03:49:00,3.35,16996.0,Germany,
536383,83963.0,Product 83963,7.0,2011-09-29 11:05:00,26.59,13954.0,United Kingdom,186.13
536391,72630.0,Product 72630,42.0,,22.33,13762.0,France,937.86
536448,77737.0,Product 77737,56.0,2011-06-14 03:54:00,12.87,14564.0,Norway,720.7199999999999
536449,76534.0,Product 76534,53.0,2011-07-07 11:55:00,9.54,17020.0,Australia,505.62
536425,78311.0,Product 78311,98.0,2011-09-10 17:27:00,23.43,16611.0,Norway,2296.14
536372,76214.0,Product 76214,49.0,2011-02-12 03:16:00,36.32,17733.0,Germany,1779.68
536370,72904.0,Product 72904,28.0,2011-03-13 13:17:00,3.69,17525.0,France,103.32
536409,83293.0,Product 83293,47.0,2011-01-31 13:51:00,7.68,15259.0,Australia,360.96
,71987.0,Product 71987,95.0,2011-05-11 00:06:00,11.97,13530.0,United Kingdom,1137.15
536427,81408.0,Product 81408,38.0,2011-11-02 01:28:00,20.47,15881.0,Australia,777.8599999999999
536416,71208.0,Product 71208,27.0,2011-02-16 05:26:00,45.46,16542.0,France,1227.42
536423,78609.0,Product 78609,6.0,2011-04-24 14:25:00,23.63,14401.0,France,141.78
536384,76255.0,Product 76255,36.0,2010-07-12 06:30:00,44.81,13077.0,Norway,1613.16
536453,76923.0,Product 76923,87.0,2011-11-09 19:28:00,9.97,17447.0,Norway,867.3900000000001
536424,72855.0,Product 72855,,2011-09-10 06:53:00,21.69,,Germany,
536445,74991.0,Product 74991,42.0,2011-05-09 00:12:00,41.14,13361.0,Australia,1727.88
536434,74656.0,Product 74656,33.0,2011-01-29 14:32:00,19.89,14573.0,Germany,656.37
536426,75311.0,Product 75311,60.0,2011-08-04 10:54:00,20.05,17555.0,United Kingdom,1203.0
536412,73052.0,Product 73052,79.0,2011-08-15 11:43:00,20.89,15684.0,Germany,1650.31
C536405,84681.0,Product 84681,32.0,2011-10-14 21:10:00,34.56,14482.0,Norway,1105.92
536446,83432.0,Product 83432,45.0,2010-12-29 19:54:00,22.8,15137.0,Germany,1026.0
536399,74869.0,Product 74869,32.0,2011-02-03 06:47:00,39.73,17719.0,France,1271.36
536464,74355.0,Product 74355,64.0,2010-12-12 16:34:00,27.2,13563.0,United Kingdom,1740.8
536457,78516.0,Product 78516,58.0,2011-05-09 21:48:00,30.85,15394.0,United Kingdom,1789.3000000000002
536370,74764.0,Product 74764,9.0,2011-11-19 12:24:00,5.84,13861.0,Australia,52.56
536441,76284.0,Product 76284,66.0,2011-01-21 07:55:00,23.09,14034.0,Australia,1523.94
536408,74175.0,Product 74175,72.0,,39.27,13109.0,France,2827.44
536393,74166.0,Product 74166,99.0,2011-03-22 14:17:00,33.25,16174.0,Norway,3291.75
,80734.0,Product 80734,68.0,2011-05-24 05:19:00,19.39,14594.0,United Kingdom,1318.52
536438,75981.0,Product 75981,44.0,2011-09-28 05:44:00,45.17,16510.0,United Kingdom,1987.48
536384,82095.0,Product 82095,-8.0,2011-11-20 11:29:00,10.73,17871.0,Norway,-85.84
536438,81685.0,Product 81685,44.0,,49.39,14379.0,Germany,2173.16
536365,80639.0,Product 80639,31.0,2011-09-04 16:25:00,26.64,14455.0,Germany,825.84
536423,72172.0,Product 72172,64.0,2011-02-25 08:24:00,6.11,16866.0,Australia,391.04
536459,76875.0,Product 76875,98.0,2011-05-03 13:06:00,32.4,16073.0,United Kingdom,3175.2
536386,71339.0,Product 71339,7.0,2011-01-10 19:45:00,25.84,15610.0,Australia,180.88
536437,71239.0,Product 71239,57.0,,16.83,17529.0,,959.31
536413,79353.0,Product 79353,73.0,2011-06-18 19:50:00,31.54,13018.0,France,2302.42
536369,71978.0,Product 71978,5.0,2011-05-03 08:31:00,42.27,17732.0,Germany,211.35
C536366,79935.0,Product 79935,54.0,2010-12-04 03:24:00,37.65,13174.0,Australia,2033.1
536446,75233.0,Product 75233,45.0,2011-04-30 13:55:00,19.45,13060.0,France,875.25
536379,79444.0,Product 79444,70.0,2011-04-13 15:44:00,12.89,13942.0,Germany,902.3
536388,83951.0,Product 83951,61.0,2010-12-08 17:42:00,21.77,17383.0,Norway,1327.97
536461,83942.0,Product 83942,4.0,2011-08-24 23:57:00,7.11,17989.0,,28.44
536445,74205.0,Product 74205,16.0,2011-04-09 18:56:00,,13237.0,Australia,
536393,72700.0,Product 72700,7.0,2010-12-17 01:24:00,9.36,13578.0,Germany,65.52
536412,,Product UnknownStockCode,5.0,2011-01-29 20:28:00,4.13,15047.0,United Kingdom,20.65
536464,73977.0,Product 73977,48.0,2011-12-01 18:46:00,42.86,13301.0,Australia,2057.28
536388,75013.0,Product 75013,53.0,2011-07-07 22:42:00,37.34,15200.0,Germany,1979.02
536465,75650.0,Product 75650,36.0,2011-11-26 04:48:00,25.64,17111.0,Norway,923.04
536400,78759.0,Product 78759,46.0,2011-01-09 15:51:00,18.12,13435.0,France,833.5200000000001
536403,72971.0,Product 72971,74.0,2011-07-03 06:47:00,15.61,15543.0,Germany,1155.14
536455,81551.0,Product 81551,63.0,2011-01-07 00:19:00,24.46,16854.0,Australia,1540.98
536459,82646.0,Product 82646,69.0,2011-08-18 02:34:00,48.32,14233.0,United Kingdom,3334.08
536411,83186.0,Product 83186,33.0,2011-05-13 12:20:00,33.87,16909.0,Australia,1117.7099999999998
536441,80173.0,Product 80173,99.0,2011-01-05 10:49:00,35.56,17282.0,United Kingdom,3520.44
536455,78897.0,Product 78897,46.0,2011-02-02 15:59:00,50.0,17961.0,Norway,2300.0
536451,84347.0,Product 84347,28.0,2011-03-27 02:21:00,24.78,14527.0,Germany,693.84
536381,78579.0,Product 78579,14.0,2011-09-01 10:42:00,44.43,17979.0,Germany,622.02
C536464,82690.0,Product 82690,55.0,2011-11-03 11:32:00,44.06,15010.0,Utopia,2423.3
536457,84276.0,Product 84276,35.0,2011-11-02 13:26:00,6.88,15029.0,France,240.8
536370,74620.0,Product 74620,74.0,2011-03-19 04:29:00,41.84,14663.0,Germany,3096.1600000000003
536372,77289.0,Product 77289,11.0,2011-10-10 05:08:00,1.57,13285.0,Australia,17.27
536458,77347.0,Product 77347,18.0,2011-08-15 09:26:00,4.75,13365.0,United Kingdom,85.5
536372,74082.0,Product 74082,51.0,2011-03-07 11:31:00,8.14,17448.0,Australia,415.14
536411,72128.0,Product 72128,96.0,2011-06-06 16:57:00,46.54,15603.0,France,4467.84
536428,80301.0,Product 80301,77.0,2010-12-22 11:14:00,14.36,17495.0,Norway,1105.72
536440,81144.0,Product 81144,83.0,2011-11-02 03:47:00,38.14,15234.0,Australia,3165.62
536410,72166.0,Product 72166,71.0,2011-07-27 13:25:00,7.16,16735.0,Australia,508.36
536463,80992.0,Product 80992,44.0,2011-11-07 03:51:00,17.16,15781.0,Australia,755.04
536430,82073.0,Product 82073,42.0,2011-04-12 13:48:00,8.94,13850.0,United Kingdom,375.48
536397,71342.0,Product 71342,96.0,2010-12-04 05:48:00,49.45,13893.0,Australia,4747.200000000001
536415,78804.0,Product 78804,94.0,2011-04-07 16:35:00,31.6,15585.0,United Kingdom,2970.4
536387,72719.0,Product 72719,81.0,2011-03-14 11:15:00,12.41,15952.0,United Kingdom,1005.21
536385,71969.0,Product 71969,15.0,2011-11-05 23:39:00,40.75,16396.0,Germany,611.25
536440,79259.0,Product 79259,17.0,2011-08-02 14:02:00,20.51,16687.0,United Kingdom,348.67
,81538.0,Product 81538,66.0,2011-08-27 22:56:00,33.8,13187.0,Germany,2230.8
536397,76438.0,Product 76438,46.0,2011-08-21 16:09:00,34.49,16925.0,Australia,1586.5400000000002
536418,78468.0,Product 78468,81.0,2011-01-22 21:42:00,45.59,13994.0,France,3692.79
C536415,84338.0,Product 84338,6.0,2011-06-09 09:37:00,6.26,15114.0,France,37.56
536459,77806.0,Product 77806,20.0,2011-03-06 16:34:00,10.4,13591.0,Germany,208.0
536384,82081.0,Product 82081,90.0,2011-01-14 06:50:00,28.88,15614.0,United Kingdom,2599.2
536400,80956.0,Product 80956,91.0,2011-05-26 05:18:00,8.97,15739.0,Germany,816.2700000000001
536398,83147.0,Product 83147,29.0,2010-12-25 01:45:00,45.21,15473.0,Norway,1311.09
536462,74017.0,Product 74017,50.0,2011-07-30 11:42:00,21.49,14637.0,Germany,1074.5
536369,71469.0,Product 71469,86.0,2011-11-16 22:43:00,21.48,14720.0,Norway,1847.28
536442,79739.0,Product 79739,57.0,2011-02-04 08:43:00,10.22,14418.0,Norway,582.5400000000001
536450,82705.0,Product 82705,2.0,2011-02-04 23:38:00,34.5,17720.0,,69.0
536368,77362.0,Product 77362,87.0,2011-07-09 00:54:00,3.92,17021.0,Germany,341.04
536451,75365.0,Product 75365,70.0,2011-02-27 00:11:00,30.59,17323.0,Australia,2141.3
536433,72333.0,Product 72333,26.0,2010-12-23 00:10:00,25.86,16154.0,Australia,672.36
536416,79563.0,Product 79563,17.0,2011-07-11 14:01:00,20.32,17821.0,United Kingdom,345.44
536410,75314.0,Product 75314,38.0,2011-01-17 18:09:00,45.62,13233.0,Australia,1733.56
536427,71419.0,Product 71419,37.0,2011-06-22 15:36:00,28.47,17967.0,United Kingdom,1053.39
536420,79375.0,Product 79375,69.0,2011-12-02 17:39:00,31.47,13422.0,Australia,2171.43
536410,78478.0,Product 78478,69.0,2011-07-03 12:14:00,19.03,14668.0,France,1313.0700000000002
536418,83559.0,Product 83559,35.0,2011-06-10 14:55:00,10.79,17272.0,Germany,377.65
536447,72033.0,Product 72033,38.0,2011-02-19 00:21:00,42.0,16870.0,United Kingdom,1596.0
536377,78669.0,Product 78669,19.0,2011-05-07 20:59:00,8.12,16360.0,Australia,154.27999999999997
C536394,71384.0,Product 71384,39.0,2011-11-10 11:40:00,42.99,,United Kingdom,1676.61
536407,80417.0,Product 80417,96.0,2010-12-28 04:36:00,26.1,14865.0,Norway,2505.6000000000004
536459,79421.0,Product 79421,64.0,2011-03-13 11:05:00,33.46,15093.0,Germany,2141.44
536424,79681.0,Product 79681,32.0,2011-09-14 22:00:00,38.66,14465.0,Germany,1237.12
536450,75413.0,Product 75413,37.0,2011-10-24 05:07:00,43.72,16724.0,Norway,1617.64
536445,76469.0,Product 76469,26.0,2011-05-21 10:35:00,4.25,17228.0,Norway,110.5
536410,79320.0,Product 79320,52.0,2011-06-08 09:40:00,12.87,16972.0,Australia,669.24
536407,81972.0,Product 81972,7.0,2011-07-14 23:15:00,30.6,15283.0,Australia,214.2
536442,83221.0,Product 83221,35.0,2011-07-13 02:32:00,29.7,16812.0,Germany,1039.5
536416,84524.0,Product 84524,72.0,2011-07-14 22:00:00,8.57,13219.0,France,617.04
536384,78922.0,Product 78922,96.0,2011-01-24 10:34:00,45.7,15782.0,Germany,4387.200000000001
536427,73593.0,Product 73593,33.0,2011-08-29 01:37:00,43.83,16581.0,Germany,1446.39
536382,82439.0,Product 82439,65.0,2011-04-08 05:25:00,23.77,16318.0,United Kingdom,1545.05
536375,80016.0,Product 80016,39.0,2011-05-01 16:10:00,46.86,14106.0,France,1827.54
536425,83402.0,Product 83402,49.0,2011-02-21 06:45:00,26.55,17026.0,Norway,1300.95
536444,81623.0,Product 81623,34.0,2011-02-08 08:39:00,41.35,,Norway,1405.9
536460,77456.0,Product 77456,76.0,2011-03-10 08:21:00,20.86,16490.0,France,1585.36
536413,73409.0,Product 73409,53.0,2011-03-25 19:58:00,15.75,14048.0,United Kingdom,834.75
536462,76273.0,Product 76273,87.0,2011-11-26 05:50:00,17.95,13997.0,Utopia,1561.65
536371,80226.0,Product 80226,23.0,2010-12-25 09:46:00,39.66,14716.0,United Kingdom,912.18
C536428,82145.0,Product 82145,30.0,2011-11-19 17:14:00,3.06,14734.0,Norway,91.8
536396,81339.0,Product 81339,95.0,2011-10-05 13:25:00,41.51,16860.0,United Kingdom,3943.45
536451,77993.0,Product 77993,55.0,2011-10-10 07:21:00,,13859.0,United Kingdom,
536455,73435.0,Product 73435,80.0,2011-06-26 18:48:00,29.67,16588.0,Australia,2373.6000000000004
536405,71122.0,Product 71122,12.0,2011-06-03 03:31:00,45.73,15743.0,United Kingdom,548.76
536448,79142.0,Product 79142,68.0,2011-05-09 23:48:00,6.18,16099.0,Norway,420.24
536402,73167.0,Product 73167,73.0,2011-01-20 11:42:00,15.76,17272.0,Australia,1150.48
536465,80121.0,Product 80121,27.0,2011-02-10 03:50:00,17.25,16858.0,Australia,465.75
536372,79841.0,Product 79841,26.0,2011-03-30 21:07:00,3.9,16803.0,United Kingdom,101.4
536407,81466.0,Product 81466,15.0,2011-03-19 05:14:00,6.93,17170.0,Germany,103.95
536459,79985.0,Product 79985,19.0,2011-10-08 19:18:00,1.36,15080.0,Germany,25.840000000000003
536391,71869.0,Product 71869,4.0,2011-11-04 19:57:00,16.42,15936.0,Norway,65.68
536458,76312.0,Product 76312,18.0,2011-04-05 04:57:00,43.64,14390.0,Germany,785.52
536381,78860.0,Product 78860,63.0,2010-12-11 22:51:00,4.17,14336.0,France,262.71
536373,82006.0,Product 82006,31.0,2011-09-26 23:16:00,4.48,16396.0,Germany,138.88000000000002
536366,84148.0,Product 84148,67.0,2010-12-14 17:41:00,38.77,14209.0,France,2597.59
536406,74798.0,Product 74798,82.0,2011-02-12 10:15:00,46.33,,United Kingdom,3799.06
536459,82155.0,Product 82155,83.0,2011-10-27 16:45:00,,14250.0,United Kingdom,
536375,82396.0,Product 82396,23.0,2011-10-25 13:01:00,20.78,15667.0,Australia,477.94000000000005
536423,82679.0,Product 82679,35.0,2011-09-03 00:19:00,33.99,16947.0,Norway,1189.65
C536395,73005.0,Product 73005,29.0,2011-11-23 15:16:00,8.99,14757.0,United Kingdom,260.71
536370,84975.0,Product 84975,9.0,2011-08-12 08:09:00,28.71,15845.0,Australia,258.39
536370,83154.0,Product 83154,31.0,2011-10-24 20:34:00,2.59,14297.0,Australia,80.28999999999999
536379,77259.0,Product 77259,86.0,2011-11-16 14:40:00,1.42,14720.0,Australia,122.12
536400,83792.0,Product 83792,46.0,2011-01-14 22:36:00,32.6,15278.0,France,1499.6
536416,72263.0,Product 72263,11.0,2011-03-02 10:27:00,24.09,13501.0,Germany,264.99
536390,79626.0,Product 79626,-79.0,2011-10-08 00:48:00,5.04,13832.0,Norway,-398.16
536408,83129.0,Product 83129,25.0,2011-02-27 10:12:00,39.23,17679.0,Germany,980.75
536390,76666.0,Product 76666,3.0,2011-12-07 14:10:00,14.82,15414.0,France,44.46
536448,75823.0,Product 75823,64.0,2011-01-20 06:15:00,6.78,17646.0,France,433.92
536430,79127.0,Product 79127,34.0,2011-01-12 02:45:00,24.97,14382.0,France,848.98
536464,76882.0,Product 76882,-95.0,2011-11-12 19:25:00,1.28,16457.0,France,-121.6
536430,78025.0,Product 78025,58.0,2011-09-07 16:25:00,18.12,17828.0,Norway,1050.96
536393,73063.0,Product 73063,52.0,2011-01-17 10:06:00,42.28,15404.0,Germany,2198.56
536444,79060.0,Product 79060,25.0,2011-04-10 04:56:00,47.84,14469.0,United Kingdom,1196.0
536365,80742.0,Product 80742,36.0,2011-06-16 09:46:00,44.22,14078.0,Australia,1591.92
536408,78339.0,Product 78339,50.0,2011-05-09 23:03:00,24.28,13229.0,Germany,1214.0
536392,83592.0,Product 83592,20.0,2010-12-22 07:50:00,39.36,13751.0,United Kingdom,787.2
536367,78228.0,Product 78228,27.0,2011-07-30 07:42:00,16.61,13020.0,Norway,448.47
536412,80289.0,Product 80289,80.0,2011-01-13 13:19:00,40.96,17562.0,Australia,3276.8
C536450,84808.0,Product 84808,21.0,2011-11-03 20:14:00,14.28,15565.0,United Kingdom,299.88
536413,71711.0,Product 71711,84.0,2010-12-17 16:18:00,49.7,14660.0,Germany,4174.8
536436,78418.0,Product 78418,89.0,2011-07-29 16:53:00,11.15,17796.0,France,992.35
536371,81914.0,Product 81914,81.0,2010-12-26 18:54:00,30.76,15214.0,Germany,2491.56
536445,73214.0,Product 73214,97.0,2011-08-07 15:05:00,12.0,13606.0,United Kingdom,1164.0
536412,74378.0,Product 74378,13.0,2011-01-15 15:54:00,42.2,15666.0,Australia,548.6
536385,82173.0,Product 82173,9.0,2011-07-31 08:54:00,8.08,13507.0,France,72.72
536425,78082.0,Product 78082,35.0,2011-07-31 15:57:00,26.37,17882.0,France,922.95
536412,71795.0,Product 71795,10.0,2011-05-04 17:22:00,5.15,13259.0,Australia,51.5
536411,74468.0,Product 74468,26.0,2011-10-13 09:57:00,9.88,14988.0,Australia,256.88
536427,76577.0,Product 76577,-29.0,2011-08-01 17:51:00,41.29,17707.0,France,-1197.41
536373,74941.0,Product 74941,5.0,2011-12-03 06:54:00,15.5,15706.0,France,77.5
536416,82310.0,Product 82310,25.0,2011-06-11 23:57:00,7.61,15103.0,United Kingdom,190.25
536381,78470.0,Product 78470,60.0,2011-03-21 03:23:00,24.28,13606.0,United Kingdom,1456.8000000000002
536432,78434.0,Product 78434,52.0,2011-01-26 11:02:00,49.84,16307.0,United Kingdom,2591.6800000000003
536463,72294.0,Product 72294,9.0,2011-11-25 20:59:00,25.45,14340.0,Norway,229.05
536409,73390.0,Product 73390,2.0,2011-08-28 16:22:00,14.79,14164.0,France,29.58
536380,72118.0,Product 72118,20.0,2011-09-04 17:57:00,-37.18,14216.0,Australia,-743.6
536448,80363.0,Product 80363,53.0,2011-08-31 14:03:00,5.13,17713.0,Norway,271.89
536367,83286.0,Product 83286,26.0,2011-02-16 15:17:00,22.21,16103.0,Australia,577.46
C536460,71702.0,Product 71702,85.0,2011-07-24 21:42:00,1.86,17251.0,Germany,158.1
536459,83260.0,Product 83260,80.0,2010-12-31 17:13:00,33.37,17099.0,Germany,2669.6
536439,77315.0,Product 77315,94.0,2011-04-26 00:28:00,43.54,16607.0,United Kingdom,4092.76
536378,80021.0,Product 80021,8.0,2011-04-30 03:31:00,13.86,13659.0,United Kingdom,110.88
536403,74373.0,Product 74373,95.0,2011-11-30 06:40:00,48.55,15409.0,Australia,4612.25
536423,83945.0,Product 83945,56.0,2011-02-16 14:59:00,3.99,16494.0,United Kingdom,223.44
536417,76371.0,Product 76371,90.0,2011-10-10 06:35:00,28.62,13062.0,Norway,2575.8
536377,81598.0,Product 81598,90.0,2010-12-18 06:20:00,20.66,16564.0,United Kingdom,1859.4
536448,83021.0,Product 83021,42.0,2011-11-19 07:47:00,6.43,17986.0,United Kingdom,270.06
536371,82182.0,Product 82182,45.0,,11.54,13289.0,Germany,519.3
536409,74346.0,Product 74346,15.0,2011-09-10 13:26:00,29.6,17402.0,Norway,444.0
536432,74246.0,Product 74246,54.0,2011-07-23 13:07:00,34.34,14422.0,Australia,1854.36
536459,75484.0,Product 75484,88.0,2011-04-18 01:21:00,8.18,13111.0,France,719.8399999999999
536365,83352.0,Product 83352,94.0,2011-11-22 04:48:00,23.97,14506.0,United Kingdom,2253.18
536448,77125.0,Product 77125,94.0,2011-04-13 01:32:00,,13485.0,Norway,
536428,80605.0,Product 80605,90.0,2011-05-10 01:16:00,16.95,15402.0,United Kingdom,1525.5
536445,72291.0,Product 72291,14.0,2011-03-13 23:38:00,29.4,15605.0,Germany,411.6
